sample_id,country,location_code,location_name,X1km_square,sample_projection,land_cover,date,year,sample_media,digitised_by,recorder_type,habitat,habitat_other_detail,target_flower,target_flower_corrected,target_other_name,target_other_name_corrected,target_flower_family,flower_cover,floral_unit_count,floral_unit,flower_context,count_start_time,cloud_cover,sunshine,wind_speed,habitat_type,flower_structure,bumblebees,honeybees,solitary_bees,wasps,hoverflies,other_flies,butterflies_moths,beetles,insects_small,insects_other,all_insects_total
11842183,England,94,Chinley Head,SK0484,OSGB,agricultural,14/09/2020,2020,NA,70542,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassy verge or hedgerow edge,NA,Hogweed - Heracleum sphondylium,Hogweed - Heracleum sphondylium,NA,NA,Apiaceae,Target flowers cover about half of patch,6,flower umbel,More or less isolated,14:00,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,0,1,2,8,11,0,0,1,0,23
11842186,England,94,Chinley Head,SK0484,OSGB,agricultural,14/09/2020,2020,NA,70542,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassy verge or hedgerow edge,NA,Bramble (Blackberry) - Rubus fruticosus,Bramble (Blackberry) - Rubus fruticosus,NA,NA,Rosaceae,Target flowers cover less than half of patch,13,individual flower,More or less isolated,11:00,All or mostly blue,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,1,4,0,0,2,0,0,0,0,0,7
11842428,Scotland,86,Grantown-on-Spey,NJ0327,OSGB,semi-natural,14/09/2020,2020,NA,125221,I am familiar with recognising the main groups of pollinating insect,Woodland,NA,Heathers - Calluna and Erica species,Heathers - Calluna and Erica species,NA,NA,Ericaceae,Target flowers cover more than half of patch,300,flower spike,Growing in a larger patch of the same flower,11:15,All or mostly cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,1,0,0,0,0,0,0,0,0,0,1
11842441,Scotland,86,Grantown-on-Spey,NJ0327,OSGB,semi-natural,14/09/2020,2020,NA,125221,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,Heath/grassland with occassional tall ruderal,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,Cirsium arvense,Cirsium arvense,Asteraceae,Target flowers cover more than half of patch,25,flower head,Growing in a larger patch of the same flower,11:37,All or mostly cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,2,0,0,0,8,15,1,0,0,2,28
11842460,Scotland,86,Grantown-on-Spey,NJ0327,OSGB,semi-natural,14/09/2020,2020,NA,125221,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Succisa pratensis,Succisa pratensis,Dipsacaceae,Target flowers cover less than half of patch,10,flower head,Growing in a larger patch of the same flower,15:10,All or mostly cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,5,0,0,0,2,0,0,0,0,1,8
11842461,Scotland,86,Grantown-on-Spey,NJ0327,OSGB,semi-natural,14/09/2020,2020,NA,125221,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Succisa pratensis,Succisa pratensis,Dipsacaceae,Target flowers cover less than half of patch,11,flower head,Growing in a larger patch of the same flower,15:30,All or mostly cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,2,0,0,0,4,0,0,0,0,0,6
11842476,Scotland,86,Grantown-on-Spey,NJ0327,OSGB,semi-natural,14/09/2020,2020,NA,125221,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Leontodon or Hypochaeris,Hypochaeris radicata,Asteraceae,Target flowers cover less than half of patch,6,flower head,Growing in a larger patch of the same flower,15:47,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,0,5,6,0,0,0,0,11
11846550,England,34,Rowlee Pasture,SK1590,OSGB,semi-natural,20/08/2020,2020,NA,127225,I am confident in identifying the commonly-occurring pollinating insects to species level,Upland moorland,NA,Heathers - Calluna and Erica species,Heathers - Calluna and Erica species,NA,NA,Ericaceae,Target flowers cover about half of patch,280,flower spike,More or less isolated,15:25,All or mostly cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,1,0,0,0,0,0,0,0,2,0,3
11846554,England,34,Rowlee Pasture,SK1590,OSGB,semi-natural,20/08/2020,2020,NA,127225,I am confident in identifying the commonly-occurring pollinating insects to species level,Upland moorland,NA,Heathers - Calluna and Erica species,Heathers - Calluna and Erica species,NA,NA,Ericaceae,Target flowers cover about half of patch,160,flower spike,More or less isolated,11:05,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,0,0,0,1,0,0,0,0,1,0,2
11846557,England,34,Rowlee Pasture,SK1590,OSGB,semi-natural,13/09/2020,2020,NA,127225,I am confident in identifying the commonly-occurring pollinating insects to species level,Upland moorland,NA,Heathers - Calluna and Erica species,Heathers - Calluna and Erica species,NA,NA,Ericaceae,Target flowers cover less than half of patch,70,flower spike,More or less isolated,11:00,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,0,0,0,0,0,0
11846586,England,34,Rowlee Pasture,SK1590,OSGB,semi-natural,13/09/2020,2020,NA,127225,I am confident in identifying the commonly-occurring pollinating insects to species level,Upland moorland,NA,Heathers - Calluna and Erica species,Heathers - Calluna and Erica species,NA,NA,Ericaceae,Target flowers cover less than half of patch,30,flower spike,More or less isolated,16:40,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,0,0,0,0,0,0
11847409,England,183,near Ditton Priors,SO6087,OSGB,agricultural,14/09/2020,2020,NA,283015,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Gorse,Gorse,Fabaceae,Target flowers cover less than half of patch,50,individual flower,More or less isolated,11:35,All or mostly blue,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,0,0,0,0,1,0,0,1,0,0,2
11847452,England,183,near Ditton Priors,SO6087,OSGB,agricultural,14/09/2020,2020,NA,283015,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Foxglove,Foxglove,Plantaginaceae,Target flowers cover less than half of patch,12,individual flower,More or less isolated,12:05,All or mostly blue,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,2,0,0,0,2,2,1,0,0,0,7
11855047,Scotland,166,Cromlet,NN7911,OSGB,semi-natural,31/08/2020,2020,NA,228102,I am familiar with identifying some wildlife groups (e.g. birds or butterflies) but not most pollinating insects,Upland moorland,NA,Heathers - Calluna and Erica species,Heathers - Calluna and Erica species,NA,NA,Ericaceae,Target flowers cover about half of patch,30,flower spike,Growing in a larger patch of the same flower,11:32,All or mostly cloud,Entirely shaded,Leaves moving strongly,semi-natural,closed,0,0,0,0,0,0,0,0,0,0,0
11855052,Scotland,166,Cromlet,NN7911,OSGB,semi-natural,31/08/2020,2020,NA,228102,I am familiar with identifying some wildlife groups (e.g. birds or butterflies) but not most pollinating insects,Upland moorland,NA,Heathers - Calluna and Erica species,Heathers - Calluna and Erica species,NA,NA,Ericaceae,Target flowers cover about half of patch,35,flower spike,Growing in a larger patch of many different flowers,12:00,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,0,0,0,0,0,0
11857186,England,108,Goring Heath,SU6679,OSGB,semi-natural,16/09/2020,2020,NA,142286,I am confident in identifying the commonly-occurring pollinating insects to species level,Farm crops or grassy pasture,NA,Ragwort - Senecio jacobaea and relatives,Ragwort - Senecio jacobaea and relatives,NA,NA,Asteraceae,Target flowers cover less than half of patch,30,flower head,More or less isolated,10:07,Half blue and half cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,agricultural,open,0,0,0,0,0,0,0,0,1,0,1
11857198,England,108,Goring Heath,SU6679,OSGB,semi-natural,16/09/2020,2020,NA,142286,I am confident in identifying the commonly-occurring pollinating insects to species level,Farm crops or grassy pasture,NA,Dandelion - Taraxacum officinale,Dandelion - Taraxacum officinale,NA,NA,Asteraceae,Target flowers cover less than half of patch,1,flower head,More or less isolated,10:19,Half blue and half cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,agricultural,open,0,0,0,0,1,1,0,0,2,0,4
11857202,England,108,Goring Heath,SU6679,OSGB,semi-natural,16/09/2020,2020,NA,142286,I am confident in identifying the commonly-occurring pollinating insects to species level,Farm crops or grassy pasture,NA,Ivy - Hedera helix,Ivy - Hedera helix,NA,NA,Araliaceae,Target flowers cover more than half of patch,15,flower head,Growing in a larger patch of the same flower,10:30,Half blue and half cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,agricultural,open,0,1,0,1,2,0,0,0,0,5,9
11863137,Scotland,44,Outerwards,NS2366,OSGB,semi-natural,14/09/2020,2020,NA,68198,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Devil's-bit scabious,Devil's-bit scabious,Caprifoliaceae,Target flowers cover less than half of patch,15,flower head,Growing in a larger patch of many different flowers,15:05,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,2,0,0,0,2,2,0,0,0,1,7
11863431,Scotland,44,Outerwards,NS2366,OSGB,semi-natural,14/09/2020,2020,NA,68198,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Devil's-bit scabious,Devil's-bit scabious,Caprifoliaceae,Target flowers cover less than half of patch,14,flower head,Growing in a larger patch of many different flowers,14:50,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,1,0,0,0,4,1,0,0,0,0,6
11863470,Scotland,44,Outerwards,NS2366,OSGB,semi-natural,14/09/2020,2020,NA,68198,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Grass of Parnassus,Grass of Parnassus,Onagraceae,Target flowers cover less than half of patch,4,individual flower,Growing in a larger patch of many different flowers,15:17,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,2,2,0,0,1,0,5
11863497,Scotland,44,Outerwards,NS2366,OSGB,semi-natural,14/09/2020,2020,NA,68198,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassland with wild flowers (e.g. meadow),NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,marsh thistle,marsh thistle,Asteraceae,Target flowers cover less than half of patch,12,flower head,More or less isolated,12:05,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,1,0,0,0,1,2,0,0,0,0,4
11863777,Scotland,44,Outerwards,NS2366,OSGB,semi-natural,14/09/2020,2020,NA,68198,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Wild angelica,Wild angelica,Apiaceae,Target flowers cover about half of patch,14,flower umbel,Growing in a larger patch of many different flowers,13:47,All or mostly blue,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,0,0,0,2,2,8,0,0,0,0,12
11873568,Wales,64,Pilleth,SO2568,OSGB,agricultural,29/08/2020,2020,NA,158802,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,Cirsium arvense,Cirsium arvense,Asteraceae,Target flowers cover less than half of patch,6,flower head,More or less isolated,12:55,Half blue and half cloud,Entirely in sunshine,Leaves moving gently all the time,agricultural,open,0,0,1,0,3,11,0,0,1,1,17
11873571,Wales,64,Pilleth,SO2568,OSGB,agricultural,29/08/2020,2020,NA,158802,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,Digitalis purpurea,Digitalis purpurea,Plantaginaceae,Target flowers cover less than half of patch,27,individual flower,Growing in a larger patch of the same flower,13:25,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,closed,2,0,0,0,0,3,0,0,0,0,5
11873575,Wales,64,Pilleth,SO2568,OSGB,agricultural,29/08/2020,2020,NA,158802,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,Other - please describe below,Leontodon autumnalis,Leontodon autumnalis,Asteraceae,Target flowers cover less than half of patch,4,flower head,More or less isolated,11:10,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,agricultural,open,0,0,2,0,0,11,0,0,0,0,13
11873815,Wales,146,Duffryn,SS8395,OSGB,semi-natural,26/08/2020,2020,NA,158802,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,Chamerion angustifolium,Chamerion angustifolium,Onagraceae,Target flowers cover less than half of patch,10,flower spike,Growing in a larger patch of the same flower,14:10,All or mostly cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,1,0,0,0,2,5,0,0,1,1,10
11873822,Wales,146,Duffryn,SS8395,OSGB,semi-natural,26/08/2020,2020,NA,158802,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Ragwort - Senecio jacobaea and relatives,Ragwort - Senecio jacobaea and relatives,Senecio jacobaea,Senecio jacobaea,Asteraceae,Target flowers cover less than half of patch,120,flower head,More or less isolated,10:34,All or mostly cloud,Entirely shaded,Leaves still/moving occasionally,semi-natural,open,0,0,1,0,11,9,0,0,6,1,28
11873837,Wales,74,near Nantymaen,SN7659,OSGB,semi-natural,30/08/2020,2020,NA,158802,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover less than half of patch,14,flower head,Not recorded,11:46,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,agricultural,open,2,0,0,0,0,0,0,0,0,0,2
