sample_id,country,location_code,location_name,X1km_square,date,year,pan_trap_station,occurrence_id,taxon_group,taxon_source,English_name,source_taxon_version_key,Order,Family,floral_unit,total_floral_units
7650779,England,100,near Wantage,SU3986,31/07/2019,2019,4,12908040,flowering plant,Sonchus asper,Prickly Sow-thistle,NBNSYS0000004544,Asterales,Asteraceae,individual flower,5
7650779,England,100,near Wantage,SU3986,31/07/2019,2019,4,12908041,flowering plant,Daucus carota subsp. carota,Wild Carrot,NHMSYS0000458012,Apiales,Apiaceae,flower umbel,67
7650779,England,100,near Wantage,SU3986,31/07/2019,2019,4,12908042,flowering plant,Stellaria media,Common Chickweed,NHMSYS0000464009,Caryophyllales,Caryophyllaceae,individual flower,11
7650779,England,100,near Wantage,SU3986,31/07/2019,2019,4,12908043,flowering plant,Papaver,Poppy,NHMSYS0000461484,Ranunculales,Papaveraceae,individual flower,1
7650779,England,100,near Wantage,SU3986,31/07/2019,2019,4,12908044,flowering plant,Veronica persica,Common Field-speedwell,NHMSYS0000464828,Lamiales,Plantaginaceae,individual flower,3
7650779,England,100,near Wantage,SU3986,31/07/2019,2019,4,12908045,flowering plant,Fumaria officinalis,Common Fumitory,NBNSYS0000002793,Ranunculales,Papaveraceae,individual flower,2
7650781,England,100,near Wantage,SU3986,31/07/2019,2019,5,12908047,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,17
7650789,England,100,near Wantage,SU3986,23/08/2019,2019,4,12908055,flowering plant,Aethusa cynapium,Fool's Parsley,NBNSYS0000003696,Apiales,Apiaceae,flower umbel,1
7650791,England,100,near Wantage,SU3986,23/08/2019,2019,5,12908061,flowering plant,Anagallis arvensis subsp. arvensis,Scarlet Pimpernel,NBNSYS0000014076,Ericales,Primulaceae,individual flower,1
7650791,England,100,near Wantage,SU3986,23/08/2019,2019,5,12908062,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,1
9758345,England,176,near Edington,ST9351,24/07/2020,2020,1,15679793,flowering plant,Veronica persica,Common Field-speedwell,NHMSYS0000464828,Lamiales,Plantaginaceae,individual flower,40
9758345,England,176,near Edington,ST9351,24/07/2020,2020,1,15679794,flowering plant,Viola arvensis,Field Pansy,NBNSYS0000002947,Malpighiales,Violaceae,individual flower,1
9758345,England,176,near Edington,ST9351,24/07/2020,2020,1,15679795,flowering plant,Fallopia convolvulus,Black-bindweed,NHMSYS0000458715,Caryophyllales,Polygonaceae,individual flower,20
9758345,England,176,near Edington,ST9351,24/07/2020,2020,1,15679796,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,individual flower,5
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679902,flowering plant,Torilis japonica,Upright Hedge-parsley,NBNSYS0000003646,Apiales,Apiaceae,flower umbel,5
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679903,flowering plant,Clinopodium vulgare,Wild Basil,NBNSYS0000004217,Lamiales,Lamiaceae,flower spike,100
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679904,flowering plant,Centaurea scabiosa,Greater Knapweed,NBNSYS0000004501,Asterales,Asteraceae,individual flower,45
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679905,flowering plant,Galium verum,Lady's Bedstraw,NBNSYS0000004309,Gentianales,Rubiaceae,flower spike,2
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679906,flowering plant,Galium mollugo,Hedge Bedstraw,NBNSYS0000004308,Gentianales,Rubiaceae,individual flower,9
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679907,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower spike,6
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679908,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,20
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679909,flowering plant,Geranium robertianum,Herb-Robert,NBNSYS0000003162,Geraniales,Geraniaceae,individual flower,1
9758444,England,176,near Edington,ST9351,24/07/2020,2020,2,15679910,flowering plant,Lathyrus pratensis,Meadow Vetchling,NBNSYS0000003301,Fabales,Fabaceae,individual flower,15
9758480,England,176,near Edington,ST9351,24/07/2020,2020,3,15679975,flowering plant,Vicia cracca,Tufted Vetch,NBNSYS0000003283,Fabales,Fabaceae,flower spike,24
9758480,England,176,near Edington,ST9351,24/07/2020,2020,3,15679976,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,50
9758480,England,176,near Edington,ST9351,24/07/2020,2020,3,15679977,flowering plant,Chaerophyllum temulum,Rough Chervil,NBNSYS0000003638,Apiales,Apiaceae,flower umbel,10
9758502,England,176,near Edington,ST9351,24/07/2020,2020,4,15680070,flowering plant,Centaurea scabiosa,Greater Knapweed,NBNSYS0000004501,Asterales,Asteraceae,individual flower,1
9758502,England,176,near Edington,ST9351,24/07/2020,2020,4,15680071,flowering plant,Galium mollugo,Hedge Bedstraw,NBNSYS0000004308,Gentianales,Rubiaceae,individual flower,1200
9758502,England,176,near Edington,ST9351,24/07/2020,2020,4,15680072,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,4
9758502,England,176,near Edington,ST9351,24/07/2020,2020,4,15680073,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,individual flower,100
9758502,England,176,near Edington,ST9351,24/07/2020,2020,4,15680074,flowering plant,Knautia arvensis,Field Scabious,NHMSYS0000460024,Dipsacales,Caprifoliaceae,individual flower,2
9758502,England,176,near Edington,ST9351,24/07/2020,2020,4,15680075,flowering plant,Achillea millefolium,Yarrow,NBNSYS0000004451,Asterales,Asteraceae,flower umbel,2
9758507,England,176,near Edington,ST9351,24/07/2020,2020,5,15680080,flowering plant,Fallopia convolvulus,Black-bindweed,NHMSYS0000458715,Caryophyllales,Polygonaceae,individual flower,16
10530497,England,25,Conington,TL3266,29/07/2020,2020,1,16499596,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,flower umbel,20
10530497,England,25,Conington,TL3266,29/07/2020,2020,1,16499597,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,20
10530497,England,25,Conington,TL3266,29/07/2020,2020,1,16499598,flowering plant,Rumex crispus,Curled Dock,NBNSYS0000003789,Caryophyllales,Polygonaceae,flower spike,10
10530497,England,25,Conington,TL3266,29/07/2020,2020,1,16499599,flowering plant,Calystegia sepium,Hedge Bindweed,NHMSYS0000456325,Solanales,Convolvulaceae,flower head,10
10530497,England,25,Conington,TL3266,29/07/2020,2020,1,16499600,flowering plant,Arctium,Burdock,NHMSYS0000456028,Asterales,Asteraceae,flower head,30
10530497,England,25,Conington,TL3266,29/07/2020,2020,1,16499601,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,10
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499769,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,15
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499770,flowering plant,Arctium,Burdock,NHMSYS0000456028,Asterales,Asteraceae,flower head,30
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499771,flowering plant,Achillea millefolium,Yarrow,NBNSYS0000004451,Asterales,Asteraceae,flower umbel,20
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499772,flowering plant,Triticum,Wheat,NHMSYS0000464626,Poales,Poaceae,NA,NA
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499773,flowering plant,Poaceae,Grass,NBNSYS0000160753,Poales,Poaceae,NA,NA
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499774,flowering plant,Crataegus monogyna,Hawthorn,NBNSYS0000003430,Rosales,Rosaceae,NA,NA
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499775,flowering plant,Sambucus nigra,Elder,NBNSYS0000004324,Dipsacales,Adoxaceae,NA,NA
10530589,England,25,Conington,TL3266,29/07/2020,2020,2,16499776,flowering plant,Capsella bursa-pastoris,Shepherd's-purse,NHMSYS0000456781,Brassicales,Brassicaceae,NA,12
10530606,England,25,Conington,TL3266,29/07/2020,2020,3,16499805,flowering plant,Triticum,Wheat,NHMSYS0000464626,Poales,Poaceae,NA,NA
10530621,England,25,Conington,TL3266,29/07/2020,2020,4,16499831,flowering plant,Triticum,Wheat,NHMSYS0000464626,Poales,Poaceae,NA,NA
10530636,England,25,Conington,TL3266,29/07/2020,2020,5,16499847,flowering plant,Poaceae,Grass,NBNSYS0000160753,Poales,Poaceae,NA,NA
10680560,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,1,16660169,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,160
10680560,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,1,16660170,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,240
10680566,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,2,16660228,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,400
10680566,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,2,16660229,flowering plant,Calluna vulgaris,Heather,NBNSYS0000003902,Ericales,Ericaceae,flower spike,20
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660338,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,2
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660339,flowering plant,Campanula rotundifolia,Harebell,NBNSYS0000004288,Asterales,Campanulaceae,individual flower,6
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660341,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,60
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660342,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,100
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660343,flowering plant,Achillea millefolium,Yarrow,NBNSYS0000004451,Asterales,Asteraceae,flower umbel,5
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660344,flowering plant,Cirsium,Thistle,NHMSYS0000457339,Asterales,Asteraceae,individual flower,2
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660345,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,flower head,2
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660346,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,flower spike,2
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,16660347,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower spike,1
10680601,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,3,17550211,flowering plant,Pimpinella saxifraga,Burnet-saxifrage,NBNSYS0000003682,Apiales,Apiaceae,flower umbel,20
10680609,Scotland,121,Capenoch Moor,NX8392,31/07/2020,2020,4,16660403,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,6
10902571,England,94,Chinley Head,SK0484,31/07/2020,2020,1,16904496,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,1
10902571,England,94,Chinley Head,SK0484,31/07/2020,2020,1,16904497,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,4
10902591,England,94,Chinley Head,SK0484,31/07/2020,2020,4,16904527,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,20
10902591,England,94,Chinley Head,SK0484,31/07/2020,2020,4,16904528,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,11
10902601,England,94,Chinley Head,SK0484,31/07/2020,2020,5,16904544,flowering plant,Achillea millefolium,Yarrow,NBNSYS0000004451,Asterales,Asteraceae,flower umbel,1
10902601,England,94,Chinley Head,SK0484,31/07/2020,2020,5,16904545,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,1
11241054,England,1,near Grangemill,SK2557,31/07/2020,2020,1,17232879,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,10
11241064,England,1,near Grangemill,SK2557,31/07/2020,2020,2,17232915,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,20
11241064,England,1,near Grangemill,SK2557,31/07/2020,2020,2,17232916,flowering plant,Geranium pratense,Meadow Crane's-bill,NBNSYS0000003147,Geraniales,Geraniaceae,individual flower,33
11241108,England,1,near Grangemill,SK2557,31/07/2020,2020,3,17233028,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,3
11241108,England,1,near Grangemill,SK2557,31/07/2020,2020,3,17233029,flowering plant,Vicia sepium,Bush Vetch,NBNSYS0000003290,Fabales,Fabaceae,flower spike,4
11241270,England,1,near Grangemill,SK2557,31/07/2020,2020,4,17233347,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,8
11241270,England,1,near Grangemill,SK2557,31/07/2020,2020,4,17233348,flowering plant,Geranium pratense,Meadow Crane's-bill,NBNSYS0000003147,Geraniales,Geraniaceae,individual flower,14
11241270,England,1,near Grangemill,SK2557,31/07/2020,2020,4,17233349,flowering plant,Vicia sepium,Bush Vetch,NBNSYS0000003290,Fabales,Fabaceae,flower spike,1
11241270,England,1,near Grangemill,SK2557,31/07/2020,2020,4,17233350,flowering plant,Knautia arvensis,Field Scabious,NHMSYS0000460024,Dipsacales,Caprifoliaceae,individual flower,8
11241270,England,1,near Grangemill,SK2557,31/07/2020,2020,4,17233351,flowering plant,Stellaria holostea,Greater Stitchwort,NBNSYS0000003035,Caryophyllales,Caryophyllaceae,individual flower,124
11241270,England,1,near Grangemill,SK2557,31/07/2020,2020,4,17233352,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,NA
11241300,England,1,near Grangemill,SK2557,31/07/2020,2020,5,17233377,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,30
11241300,England,1,near Grangemill,SK2557,31/07/2020,2020,5,17233378,flowering plant,Stellaria media,Common Chickweed,NHMSYS0000464009,Caryophyllales,Caryophyllaceae,individual flower,18
11241300,England,1,near Grangemill,SK2557,31/07/2020,2020,5,17233379,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,individual flower,10
11241300,England,1,near Grangemill,SK2557,31/07/2020,2020,5,17233380,flowering plant,Capsella bursa-pastoris,Shepherd's-purse,NHMSYS0000456781,Brassicales,Brassicaceae,flower spike,18
11293681,England,108,Goring Heath,SU6679,07/08/2020,2020,1,17253210,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,2
11293681,England,108,Goring Heath,SU6679,07/08/2020,2020,1,17253211,flowering plant,Cirsium vulgare,Spear Thistle,NBNSYS0000004490,Asterales,Asteraceae,individual flower,3
11293681,England,108,Goring Heath,SU6679,07/08/2020,2020,1,17253212,flowering plant,Impatiens parviflora,Small Balsam,NBNSYS0000003188,Ericales,Balsaminaceae,individual flower,28
11293681,England,108,Goring Heath,SU6679,07/08/2020,2020,1,17253213,flowering plant,Circaea lutetiana,Enchanter's-nightshade,NBNSYS0000003604,Myrtales,Onagraceae,flower spike,7
11293681,England,108,Goring Heath,SU6679,07/08/2020,2020,1,17253310,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,20
11293684,England,108,Goring Heath,SU6679,07/08/2020,2020,2,17253224,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,10
11293684,England,108,Goring Heath,SU6679,07/08/2020,2020,2,17253225,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,3
11293708,England,108,Goring Heath,SU6679,07/08/2020,2020,3,17253252,flowering plant,Circaea lutetiana,Enchanter's-nightshade,NBNSYS0000003604,Myrtales,Onagraceae,flower spike,3
11312385,England,91,near Thornton,SK4706,08/08/2020,2020,3,17278149,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,individual flower,10
11312473,England,91,near Thornton,SK4706,08/08/2020,2020,5,17278303,flowering plant,Lonicera caprifolium x etrusca = L. x italica,Garden Honeysuckle,NBNSYS0000161733,Dipsacales,Caprifoliaceae,flower head,4
11312473,England,91,near Thornton,SK4706,08/08/2020,2020,5,17278304,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,5
11328143,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,1,17299539,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,individual flower,10
11328143,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,1,17299540,flowering plant,Lathyrus pratensis,Meadow Vetchling,NBNSYS0000003301,Fabales,Fabaceae,individual flower,4
11328143,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,1,17299541,flowering plant,Achillea ptarmica,Sneezewort,NBNSYS0000004453,Asterales,Asteraceae,individual flower,40
11328143,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,1,17299542,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,2
11328162,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,2,17299676,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,1
11328162,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,2,17299677,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,1
11328162,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,2,17299678,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,9
11328830,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,3,17300636,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,2
11328830,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,3,17300637,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,25
11328835,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,4,17300670,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,18
11328835,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,4,17300671,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,5
11328848,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,5,17300761,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,58
11328848,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,5,17300762,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,9
11328848,Scotland,54,Springfield Reservoir,NS9052,10/08/2020,2020,5,17300763,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,7
